lat,lon,name,admin1,admin2,cc
65.594963,-20.624132,Sigríðarstaðaós,selir. dýralíf. fuglar. útsýni,Ós Sigríðarstaðavatns er hluti af stóru ósasvæði í botni Húnafjarðar. Þar eru ein bestu sellátrin til að skoða á Vatnsnesi (1. 2). Staðurinn er „vinsæll til selaskoðunar enda liggja oft uppi á sandinum við ósinn nokkur hundruð selir.“ Flesta daga ársins má sjá seli við ósinn og skemmtileg gönguleið er um fjöruna. Ekki skemmir fyrir að kletturinn Hvítserkur stendur keikur um 100 metrum frá ósnum. (3). Við ósinn er einnig mikið fuglalíf (4).,7DGV1L8MYH
65.567345,-20.634554,Sigríðarstaðavatn,selir. dýralíf,„Sigríðarstaðavatn stendur við botn Húnaflóa og er grunnt og mjótt vatn um 6 km á lengd. Vatnið er opið til hafs við Sigríðarstaðaós og í því gætir flóðs og fjöru. Silungsveiði er í vatninu og dvelur ætíð mikið af sel á sandinum sem er austan við ósinn“ (1). Bæði vatnið sjálft og umhverfi þess er fallegt. „stuðlaberg og svartur sandur eru áberandi með grænu melgresi innan um svartan sandinn. jarðvarma og dýralífi. Sellátur mikið við norðarnvert vatnið“ (2). Við vatnið eru kortlagðar gönguleiðir m.a. út að Nesbjörgum (3).,J6NDBTLACG
64.172806,-19.125292,Sigöldustöð,virkjanir,"„Rétt ofan við Hrauneyjafossstöð er Sigöldustöð. sunnan við Þórisvatn. Stöðin var gangsett í byrjun árs 1978. Frárennslisskurður tengir Sigöldu við Hrauneyjafossstöð.

Sigöldustöð var byggð í kjölfar virkjunar við Búrfell. Þegar hún var í byggingu var unnið í kapp við tímann því mikil þörf var orðin á fleiri vatnsaflsvirkjunum til að anna orkuþörf í landinu í kjölfar stóriðjuframkvæmda í Straumsvík og Hvalfirði.“

Aflstöðin er hönnuð af Virki hf og Electro-Watt Engineering Services Ltd en stöðvarhúsið er hannað af Guðmundi Kr. Kristinssyni arkitekt.",17D28KE6S3
65.375313,-22.918755,Silfurgarður,fornminjar,„Silfurgarðurinn var hlaðinn árið 1833. Það var Guðmundur Scheving (...) agent í Flatey sem lét hlaða garðinn. Nafnið er þannig tilkomið að verkalaun greiddi Guðmundur í silfri og þótti í þá daga óvenjulegt og hefur líklega verið einsdæmi. Garðurinn var hlaðinn til að skýla skútum og öðrum skipum sem lágu í vognum fyrir sjóum í vestanátt og með tilkomu garðsins varð vogurinn algerlega örugg höfn. Garðurinn er 40 faðmar á lengd og 2 á breidd.  Hann er 1.5 faðmar á hæð og í honum eru einungis 5 lög. Hann var á sínum tíma talinn eitt mesta mannvirki sem reist hafði verið á Íslandi.“,U41XBG9ZHP
64.710548,-21.371281,Síðumúlakirkja,kirkjur,„Síðumúlakirkja er í Reykholtsprestakalli í Borgarfjarðarprófastsdæmi. Síðumúli er bær og kirkjustaður í neðanverðri Hvítársíðu.  Síðumúlakirkja var í kaþólskum sið helguð Maríu guðsmóður og Þorláki biskupi. Hún var um aldir útkirkja frá Gilsbakka. Núverandi kirkja var vígð á jóladag 1926 af herra Jóni Helgasyni biskupi. Kirkjusmiður var Auðunn Sigurðsson frá Akranesi. Andrés Eyjólfsson. síðasti kirkjuhaldarinn. reisti hana í stað torfkirkju sem þar stóð áður. Kirkjuna afhenti hann söfnuðinum til eignar og umsjár á vígsludaginn. (...) Krosslaga skírnarsár úr graníti á marmarastöpli eftir Jóhannes Eyfells prýðir kirkjuna. Fornar róðuleifar. mynd af Maríu guðsmóður úr steini og Barbörumyndir á útskornum altaristöflum úr eldri kirkjum í Reykholti og Síðumúla eru varðveittar í Þjóðminjasafni.“,2U15V6TBLR
63.977276,-22.384676,Síkið,fjörur.  fuglar.  gróður,Sýkið er ein af tjörnunum með ströndinni. rétt sunnan við þéttbýlið í Vogum. „Þegar Keflavíkurvegurinn var lagður um 1912 klauf hann frá austasta hlutann af Síkinu og myndaðist þar ný tjörn sem nefnd er Tjörnin eða Hesthústjörn eða Síkistjörn. Fyrir utan Síkið er grunn sandfjara er nefnist Vogasandur eða Bræðrapartsfjara. (...) Áður var frekar lágur og mjór gróinn bakki milli sjávar og Síkisins en upp úr 1980 var sáð þar melgresi sem sandur safnaðist smá saman í og hefur bakkinn nú hækkað um u.þ.b. meter og breikkað um ca. 5 metra og er áhugavert að skoða þennan sérstaka sjóvarnargarð gerðan úr melgresi og sandi.“ Við Síkið er mikið og fjölbreytt fuglalíf.,L785S6VABY
65.560867,-15.504101,Símahúsið á Haug,jarðminjar.  gróður.  byggingalist.  dýralíf.  þekktar gönguleiðir,Landssími var lagður milli Grímsstaða á Fjöllum og Vopnafjarðar árið 1906. „1910 voru reist tvö símahús á þessari leið sem sæluhús fyrir þá sem sinntu viðhaldi símans og bændur í göngum. Þessi hús voru endurbyggð af Minjavernd fyrir nokkrum árum og henta vel til gistingar.“ Nýlega er farið að fara í skipulagðar gönguferðir eftir símalínunni og það þriggja daga ganga frá Grímsstöðum á Fjöllum að Hauksstöðum í Vopnafirði. „Leiðin liggur hæst um 800 m yfir sjávarmál.“ (1) Skráðar athugasemdir: Staðurinn er viðkvæmur. mela- og mosagróður. (2),936K412TFD
65.496964,-14.873333,Símahúsið á Smjörvatnsheiði,vörður.  hreindýr.  jarðminjar.  byggingalist,Símahúsið á Smjörvatnsheiði er eitt þriggja húsa sem byggð voru þegar símalína var lögð yfir heiðina árið 1906 (1). Þetta var bjálkahús sem reist var úr símastaurum. Veggir þess standa enn og nýtt verið reist eftir teikningu þess gamla (2) í samvinnu við Minjavernd (1). „Göngu-. reið- og akstursleið liggur með gömlu símalínunni milli Hrappsstaða og Fossvalla í Jökulsárhlíð þar sem símahús hafa verið endurreist“ (3). Skráðar athugasemdir: Staðurinn er viðkvæmur. Mela- og mosagróður.  (4),4JUMC93P65
65.727646,-19.599466,Sjávarborgarkirkja,sögur og sagnir. fornminjar. byggingalist. kirkjur. útsýni,„Sjávarborgarkirkja stendur á Borg. klettahöfða. skammt frá Sauðárkróki. og rís hátt upp frá sléttlendinu í kring. Þarna var kirkjustaður að minnsta kosti frá því á 14. öld. Kirkjan er úr timbri. byggð af Ólafi Guðmundssyni frá Húsey árið 1853. (...) Kirkjan var aflögð árið 1892 þegar kirkja var reist á Sauðárkróki. Seint á þriðja áratug síðustu aldar var húsið flutt úr stað. og gegndi það síðan meðal annars hlutverki geymslu. Þjóðminjasafnið tók húsið í sína umsjón árið 1972 og þremur árum síðar var kirkjan enn flutt til og henni þá jafnframt snúið þannig að kirkjudyr vísa nú til suðurs.“,C4TJ7XESVY
64.006912,-22.341129,Sjónarhólstjörn á Vatnsleysuströnd,fuglar,Sjónarhólstjörn er ein af tjörnunum á Vatnsleysuströnd sem eru á náttúruminjaskrá vegna gróðurs og dýralífs (1). „Tjörnin er á milli bæjanna Sjónarhóls og Minna-Knarrarness rétt við Vatnsleysustrandarveginn og sést vel þaðan. Mjór grandi skilur hana frá úthafinu. Vel sést til Gerðistangavita. Handan við Vatnsleysustrandarveginn er gott krækiberjaland. Árið 2004 kom upp miltisbrandur í hrossum sem voru á beit í girðingu við tjörnina. Voru skrokkar þeirra brenndir og grafnir á svæðinu og það girt vandlega af og ber að halda húsdýrum frá því næstu ár og áratugi“ (2).,41NBCSJULY
65.427345,-23.953211,Sjöundá,sögur og sagnir. þekktar gönguleiðir,„Morðin á Sjö­undará eru einn fræg­asti ástar­harm­leik­ur Íslands­sög­unn­ar. Rúm­lega 200 ár eru síðan at­b­urðirn­ir áttu sér stað. (...) At­b­urðirn­ir áttu sér stað árið 1802 þegar Jón Þorgríms­son og Guðrún Eg­ils­dótt­ir voru að öll­um lík­ind­um myrt á bæn­um Sjö­undá á Rauðas­andi. Spjót­in beind­ust fljótt að Stein­unni Sveins­dótt­ur. eig­in­konu Jóns. og Bjarna Bjarna­syni. eig­in­manni Guðrún­ar. Hjón­in höfðu deilt jörð og búið í sama húsi í ein­hvern tíma ásamt börn­um sín­um en sögu­sagn­ir fóru af meintu ástar­sam­bandi Stein­unn­ar og Bjarna.“,BUKP68TSRH
64.048294,-16.8892,Skaftafellsjökull,jöklar,„Skaftafellsjökull er skriðjökull sem gengur niður úr Vatnajökli austan Skaftafellsheiðar. Hafrafell rís austan hans og skilur á milli Skaftafells- og Svínafellsjökuls en um 1940 umluktu jöklarnir fjallið“ (1). „Frá þjónustukjarna í Skaftafelli [Skaftafellsstofu] er stutt ganga að Skaftafellsjökli. eða um 1.8 km ganga sem tekur um hálfan klukkutíma hvora leið. Lengstur hluti leiðarinnar er malbikaður en síðast spottinn er á möl. Ört vaxandi birki er þarna áberandi á svæði sem kom undan jökli síðustu 100 árin eða svo“ (2). „Skaftafellsjökull hefur hörfað mikið á undanförnum árum og birki og annar gróður er nú í örum vexti á svæðinu sem hefur komið undan jökli síðustu 100 árin“ (3),FV3GC648PL
63.649364,-17.829597,Skaftárós,sögur og sagnir. vitar. fjörur. selir. dýralíf,Við Skaftárós eru sellátur og þar voru taldir 112 selir úr lofti árið 2011 (1). Eitt sinn var verslunarstaður við Skaftárós og þar var verslunarhús reist árið 1920 sem var „notað næstu 22 árin en þá var það rifið og efnið nýtt til að byggja verslunarhús á Klaustri. (...) Hluta verslunarhússins var breytt í skýli fyrir skipreika menn. Á þessum slóðum hafa orðið mörg skipsströnd og liggja skipsflök grafin í strandlengjuna með öllu Meðallandinu“ (2).,GCLRS9BZYF
63.649204,-17.829645,Skaftárósviti,vitar,"Árið 1911 var reistur járngrindarviti á Rifstanga á Melrakkasléttu sem stóð fram til ársins 1953 að hann var tekinn niður og fluttur að Skaftárósi þar sem hann stendur nú. Er þessi viti elsti járngrindarviti landsins(1). 

Árið 1983 var settur radarsvari á vitann sem fékk orku frá einnota rafgeymum. Vitinn var rafvæddur árið 1989 með straumi frá rafveitu. Vitinn er 19.5 metrar á hæð og er hannaður af Thorvald Krabbe. verkfræðing(2).",B6RG5ZKXEP
63.902473,-20.800301,Skagaás. skógrækt,skógar,„Skógræktin í Skagaási er gróskumikill trjálundur Skógræktarfélags Villingaholtshrepps. Skjólsæll unaðsreitur með ágætu aðgengi. Fólk er vinsamlegast beðið um að virða gönguleiðir og ganga vel um.“,1AZBYER7K4
64.076469,-22.67165,Skagagarðurinn,sögur og sagnir.  fornminjar.  fuglar,Talið er að Garður dragi nafn sitt af Skagagarðinum og sennilega er hann frá Landnámsöld. „Skagagarðurinn hefur verið mikið mannvirki og má enn sjá móta fyrir honum. Skagagarðurinn lá frá túngarðinum á Útskálum að Kolbeinsstöðum og Hafurbjarnarstöðum í kirkjubólshverfi. Skagagarðurinn hefur verið hlaðinn af bændum á svæðinu og bendir flest til þess að að hann hafi orðið til vegna akuryrkju á miðöldum og verið varnargarður fyrir ágangi búfjár.“ Hinsvegar lagðist kornyrkja af á Skaganum eftir Reykjaneselda um 1200 og eftir það var Garðurinn sjávarbyggð öðru fremur. Fyrir Garðinn miðjan sjást rústir af bænum Skálareykjum. þar sem talið er að vörslumaður hafi verið til húsa.,Z3CAHSLKB2
66.119331,-20.098793,Skagatáarviti,vitar,"Yst á skaganum vestan megin í Skagafirði er Skagatáin. Þar stendur útvörður Skagans og leiðarljós sæfara. Skagatáarvitinn sem byggður var árið 1935. Áður var þar viti sem var byggður árið 1913. Vitinn sem byggður var á árið 1913 var gasviti og fluttur hingað til lands. Ekki er vitað hver byggði nýja vitann en Guðlaug Jónsdóttir ábúandi á Hrauni á Skaga hefur verið vitavörður síðan 1989 (1. 2).

„Góð gönguleið er að vitanum (3).“",C8TYD4M7EP
64.540123,-21.920492,Skallagrímsgarður,skrúðgarðar.  gróður,„Skallagrímsgarður er skrúðgarður í Skallagrímsdal í Borgarnesi. Ungmennafélagið Skallagrímur og Kvenfélag Borgarness stóðu í upphafi að framkvæmdum í garðinum með fulltingi hreppsnefndar Borgarneshrepps í kringum 1930. Þegar fram í sótti hætti ungmennafélagið afskiptum af garðinum og tók kvenfélagið alfarið við honum um 1938. Kvenfélagið sá um garðinn af miklum myndarskap í mörg ár og er garðurinn nú fallegur skrúðgarður með stórum trjám og fjölbreytt blómskrúð. Fyrir nokkrum árum afhenti Kvenfélagið sveitarfélaginu garðinn til eignar og hefur sveitarfélagið séð um rekstur og framkvæmdir þar síðan. Í garðinum er haugur Skallagríms Kveldúlfssonar og listaverkið Óðinshrafninn sem er eftir Ásmund Sveinsson.“,THPB35VENL
64.539474,-21.92016,Skallagrímshaugur,fornminjar,Skallagrímshaugur. í Skrúðgarðinum Skalla-Grímsgarði í Borgarnesi. var friðlýstur skv. lögum um menningarminjar árið 1931 (1). Í Egilssögu segir frá því þegar Egill heygir þar föður sinn. „Skalla-Grímur varð sóttdauður heima á Borg (60. kafli). Egill lét rjúfa gat á skálann og bera þar föður sinn út. til að forðast að hann gengi aftur. en það var trú manna að ef dauðir menn væru bornir út um dyr þá rötuðu þeir inn aftur sem draugar. Egill lét leggja hest Skalla-Gríms í hauginn með honum sem og vopn hans og smíðaáhöld. Þegar Egill missti seinna son sinn. Böðvar. frumvaxta (á unglingsaldri). lét hann opna hauginn og lagði Böðvar við hlið afa síns“ (2).,MU26JAL3GP
63.446003,-20.254881,Skansfjara,fjörur,Skansfjara er staðsett sunnan við innsiglinguna í Vestmannaeyjum. Þurft hefur að dæla upp sandi fyrir framan fjöruna þar sem hún þrengir stöðugt að innsiglingunni (1). Rétt vestan við Skansfjöru er Skanssvæðið. sem er sögulegur staður og áhugaverður fyrir margar sakir (2).,CFP5D8H637
63.443836,-20.262119,Skansinn,sögur og sagnir.  fornminjar.  útsýni,Skansinn er fallegt svæði sem hefur að geyma mikla sögu (1). Hann var upprunalega byggður 1586. til að verja dönsku konungsverslunina ágangi enskra útgerðar- og kaupmanna. Í seinni heimsstyrjöldinni var þar bækistöð breskra setuliðsmanna og fallbyssuvirki. Á Skanssvæðinu er einnig fyrsta fæðingarheimili á Íslandi. húsið Landlyst frá 1849. Þar eru síðast en ekki síst ummerki eftir gosið í Heimaey frá 1973. Svæðið er friðlýst (2).,GB18N7LUJZ
65.273178,-22.320442,Skarð á Skarðsströnd,sögur og sagnir. kirkjugarðar. kirkjur,„Við Skarð er kennd Skarðsbók. sem á er rituð Jónsbók. lögbók Íslendinga frá árinu 1281. Á Skarði bjó Björn Þorleifsson hirðstjóri. sem drepinn var af enskum verslunarmönnum árið 1467 á Rifi á Snæfellsnesi. Ekkja hans. Ólöf ríka Loftsdóttir. safnaði liði til að hefna manns síns. Lét hún drepa marga Englendinga. en aðra tók hún til fanga og hneppti í þrælkunarvinnu. Voru þeir meðal annars látnir gera steinstétt mikla úr hellum að Skarðskirkju og sjást enn merki hennar.“,3S76AEBKUD
65.488037,-20.989689,Skarðshver,fjörur. jarðhiti,„Í fjörborðinu fyrir neðan bæinn Skarð á vestanverðu Vatnsnesi er heit uppspretta eða hver sem er um eða yfir 73°C heitur. Hverinn var á árum áður nýttur til að hita upp gróðurhús sem stóð heima við bæ. Engin dæla var við hverinn. en kalt vatn ofan við bæinn var leitt í pípu niður að hvernum og þrýsti það heita vatninu. sem er léttara en það kalda. upp í húsið.“,37G5TMRECL
65.280602,-22.312799,Skarðskirkja,sögur og sagnir. kirkjugarðar. kirkjur,Skarðskirkja er í Reykhólaprestakalli. en Skarð er bær og kirkjustaður á Skarðsströnd. sem líklega hefur verið kirkjustaður síðan um árið 1200. „Núverandi kirkja að Skarði var byggð 1914-1916 úr viðum eldri kirkju. sem fauk. Kirkjan var mikið endurbætt á árunum 1977  -1983. Margir mjög merkir gripir eru í kirkjunni. Altarisbrík með alabastursmyndum frá 15. öld. sem Ólöf ríka er sögð hafa gefið kirkjunni. Hún var send á heimssýninguna í París 1910. (...) Kirkjan var endurbyggð á árunum 1914-16. því hin eldri fauk af grunni. Gert var við hana á síðustu árum 20. aldar undir stjórn Þorvaldar Brynjólfssonar. Skarðskirkja er bændakirkja.“,2781K4XRE5
64.00351,-20.11434,Skarðskirkja á Landi,kirkjur,Jörðin Skarð. sem jafnan var talin höfuðból. er talin hafa verið stórbýli og kirkjan bændaeign fram til síðustu ára en mikið sandfok um og eftir 1800 gerði staðinn að lokum óbyggilegan. Jón bóndi sem bjó þar færði þá bæinn og kirkjuna við hól sem kallaður er Arnarbæli. Árið 1879 var nýja kirkjan byggð af sóknarbændum. Árið 1923 var lítið pláss eftir í grafreitnum og hlaðinn stærri garður. Árið 1931 var kirkjan rifin og ný kirkja byggð sem stendur enn. Kirkjugarður var lagfærður árið 1962 og árið 2001 var aðkoma að kirkjunni löguð ásamt viðgerðum innan kirkjunnar.,3NAS1XBPRF
65.781013,-21.567095,Skarðsrétt,byggingalist,Skilarétt í Kaldrananeshrepp er ein af fáum mannvirkjum á Íslandi sem er klömbruhlaðið úr torfi fyrir meira en öld og enn í sinni upprunalegu notkun (1). Hún er jafnframt eina hlaðna réttin á Ströndum sem enn er í notkun. „Skarðsrétt er staðsett niðri við ána og stuttur afleggjari þangað að“ (2).,NJYUZHT73S
64.663765,-21.695011,Skarðsrétt,réttir,Skarðsrétt er við Svignaskarð í Borgarfirði. Frá Svignaskarði „er afar víðsýnt og er það mál flestra að af Kastalanum. sem er klettaborg í túninu rétt við bæinn. sé ein besta útsýn af byggðu bóli yfir Borgarfjarðarhérað. Hringsjá er á klettahól fyrir norðan túnið í Svignaskarði“. Réttin gengur einnig undir nafninu Svignaskarðsrétt. Hún hefur verið skilarétt Borghreppinga frá árinu 1926.,1B3CPXH46Z
65.747879,-19.716415,Skarðsrétt,réttir,Skarðsrétt (einnig kölluð Skarðarétt) er staðsett í Gönguskörðum upp frá Sauðárkróki. Gönguskörð er breiður dalur milli Molduxa og Tindastóls (1). Þar er skemmtileg réttarstemning þegar smalað er á haustin (2). Úr Gönguskörðum fellur Göngu­skarðsá en hún „var fyrst brúuð 1875. Var hún hið mesta forað í vatna­vöxtum og mannskæð áður. (...) Í Lambár­botnum fyrir ofan Heiði. um 15 km frá Sauðár­króki. er mjög gott skíða­svæði.“ (3).,89VR4Y36N5
65.29055,-22.358368,Skarðsstöð,sögur og sagnir. fuglar,„Í Skarðsstöð í landi Skarðs á Skarðsströnd í Dalasýslu er hafnaraðstaða góð frá náttúrunnar hendi. Til eru frásagnir af útgerð og skipaferðum þar í fyrstu annálum. Núverandi bryggja var byggð 1956 hafskipabryggja. og á árunum milli 1960 og 1970 var algengt að á annað þúsund tonna flutningaskip lægju þar við bryggju. Sveitarstjórn Dalabyggðar gerði miklar endurbætur á aðstöðunni í Skarðsstöð á síðasta áratug liðinnar aldar. (...) Mikil athafnasemi á sviði verslunar- og innflutnings var í Skarðsstöð. Mun hún. að talið er. hafa staðið hæst á síðustu áratugum nítjándu aldar og fram á þá tuttugustu.“,GY752CDUJA
65.485909,-20.988882,Skarðsviti,vitar,Litlu fyrir sunnan bæinn í Skarði stendur Skarðsviti sem byggður var úr steinsteypu árið 1950 og er 14 metra hár. Vitinn var hannaður af verkfræðingnum Axel Sveinssyni en sama teikning var notuð við byggingu Æðeyjarvita. Gasljós var í Skarðsvita fram til 1980 að hann var rafvæddur. Vitinn var húðaður með ljósu kvarsi í upphafi en hefur nú verið kústaður með hvítu sementi.,EJ8XZ9312D
64.065819,-19.95442,Skarfanes,fornminjar. fuglar,Skarfanes er eyðibýli efst í Landssveit. Það var stórbýli fram eftir öldum með fögrum og víðlendum skógum. Elsta bæjarstæðið er greinilegt og sést þar enn kirkjurúst og kirkjugarður (1) en rústir þessar voru friðlýstar árið 1927 (2). Jörðin er nú í eigu skógræktar ríkisins. en hún lagðist í eyði árið 1941. Á jörðinni er fagur skógur í Lambhaga sem breiðist óðum út (1). Svæðið er áhugavert útivistarsvæði og þar er mikið og fjölbreytt fuglalíf. einkum mófuglar (3).,D5ETAK7BU9
66.117867,-23.120201,Skarfasker,þekktar gönguleiðir. útsýni. minnismerki,„Frá Skarfaskeri. skammt frá gangamunnanum. er fallegt útsýni um Djúp. yfir á Snæfjallaströnd og víðar. Þar hefur verið sett upp örnefnamynd fyrir þá sem vilja glöggva sig á staðháttum.“ Skarfasker er við annan enda gamla Óshlíðarvegarins sem „er nú aflögð sem bílvegur en á góðviðrisdögum er afar vinsælt að ganga þar eða hjóla. enda er náttúrufegurðin einstök.“,VBA9YEL5NT
66.313744,-14.814251,Skálabjarg,fjörur,Skálabjarg er rúmlega 130 m hátt fuglabjarg á austanverðu Langanesi. Norðan við Skálabjarg er eyðibyggðin Skálar sem lagðist í eyði árið 1955. „Þar reis upp fiski­þorp snemma á 20. öld­inni og voru fast­ir íbú­ar þar 117 árið 1924. auk fjölda út­róðr­ar­manna ís­lenskra og fær­eyskra á sumr­in.“ Í brekkum ofan við vatnið Bjargá er grafreitur Skála­þorpsins. Áin sem rennur úr Bjargá er eflaust ein stysta á landsins en hún rennur lárétt um 5 m og síðan lóðrétt fram af bjarginu niður í sjó um 50 m.,BKCDLZS15E
63.81345,-22.685114,Skálafell,eldstöðvar. hraun,„Skálafell hefur hlaðist upp í nokkrum gosum á gossprungum og aldursmunur á þeim er mikill. Toppgígurinn í því er klepragígur af eldborgargerð. Hann varð til í því yngsta. líklega fyrir rúmum 3000 árum. Kringum toppgíginn eru jarðföll þar sem runnið hefur undan. Af þeim toga er einnig smáhellir suður úr toppgígnum. Elstu hraunlögin úr Skálafelli. yfir 8000 ára. sjást í misgengisstalli austan við fellið og í sjávarklettum (Krossvíkurberg). Styst er að ganga á Skálafell frá bílastæði við Gunnuhver.“,T1ESY37XAP
65.294174,-13.705574,Skálanes,sögur og sagnir.  hreindýr.  refir.  selir.  þekktar gönguleiðir.  fuglar.  hvalir.  sjaldgæfar jurtir.  gróður.  fjörur.  berjaland.  dýralíf.  gil og gljúfur.  útsýni,Skálanes er náttúruparadís við mynni Seyðisfjarðar. Á Skálanesi gefst færi á að komast í kynni við náttúruna í návígi. þá sérstaklega fuglalíf. þar sem þúsundir fugla af um 40 mismunandi tegundum verpa á svæðinu (1). Önnur dýr sem sjá má á Skálanesi eru selir. hvalir og hreindýrahjarðir. Á Skálanesi er einnig hrikalegt og fagurt bjarg. fossar. dalir og berjaland. Mikilvægt er að kynna sér aðstæður áður en haldið er af stað en aka þarf yfir þrjár ár. Hægt er að leggja bílnum og ganga 4 km þurrum fótum eftir merktri gönguleið þar sem göngubrýr eru yfir árnar (2). Staðurinn er viðkvæmur. Bæta þarf verulega úr aðgengi að bjarginu og samgöngum að staðnum. sérstaklega með tilliti til öryggis ferðamanna. Göngustíga út að bjargi og útsýnispall þarf að bæta verulega. (3),8M9RZVF1J2
65.748894,-14.833792,Skálanesfjara,byggingalist.  fjörur,Skálanesfjara er lítil skeifulaga fjara við Skálanesvík á Kolbeinstanga. Aðgengi að fjörunni er mjög gott þar sem hún er staðsett í miðju þéttbýli Vopnafjarðar. Tvö gömul hús standa við fjöruna sem áhugavert er að ljósmynda.,7BLN42YXH6
66.328423,-14.763783,Skálar á Langanesi,sögur og sagnir. útsýni,Utarlega á sunnanverðu Langanesi eru Skálar þar sem var blómleg sjávarþorp á fyrri hluta 20. aldar. Jörðin Skálar hefur verið til síðan á landnámstíð og þar eru gjöful fiskimið sem erlend skip sóttu töluvert. 1912 kom Þorsteinn Jónsson því í gegn að þorpið yrði löggiltur verslunarstaður og stofnaði verslun. Næsta áratug fór fólki fjölgandi og voru íbúar flestir árið 1924 eða um 117 með lögheimili. Árið 1923 byggði Jóhann M. Kristjánsson bryggju á Langanesi. Á fjórða áratug fóru vélbátar að taka við af árabátum en á Langanesi var engin aðstaða fyrir slíka báta. Heimskreppa skall á og fólki fjölgaði ört. Árið 1946 fluttu íbúar Langanes burt og byggðin lagðist af.,31C6APRUEH
66.182274,-23.477257,Skálavík,sögur og sagnir. fjörur. fornminjar. fuglar. þekktar gönguleiðir. útsýni,„Skálavík er í um 15 mínútna akstursleið frá Bolungarvík. Þar fór byggð í eyði fyrir rúmlega 40 árum. Þangað er gaman að aka og ganga fjöruna fyrir opnu hafi. Hægt er að ganga þaðan fjallaleið að Galtarvita“ (1). „Ágætis berjaland. Gönguleiðir. t.d. yfir í Keflavík og að Galtarvita“ (2).,C5TYXR69BD
64.128685,-20.525923,Skálholt,sögur og sagnir. kirkjur. vörður. fornminjar,„Skálholt. kirkju­stað­ur og vígslu­bisk­up­s­set­ur. áður bisk­ups­set­ur 1056– 1796. og skóla­set­ur frá siða­skipt­um og oft í kaþ­ólsk­um sið. Prent­smiðja var þar um nokk­ur ár og þar var unn­ið að fyrstu Nýja–testa­ment­is­þýð­ingu á Ís­landi. Marg­ir ör­laga­rík­ir at­burð­ir gerð­ust í Skál­holti. svo sem af­taka Jóns Ara­son­ar bisk­ups og sona hans 1550. Minn­is­­merki um af­töku­ Jóns Ara­­son­ar. End­ur­reisn Skál­holts­stað­ar hófst á 6. ára­tugn­um. Hef­ur þar ver­ið reist dóm­kirkja prýdd lista­­verk­um. Graf­hýsi og minja­safn um Skál­holts­­bisk­upa er þar og í kirkju­­turni geymt mik­ið og vand­að bóka­safn.“ Í Skál­­holti er einnig kirkju­­leg menn­ingar- og fræðslu­stofn­­un (1). Þar má finna ýmsar merkilegar minjar á fornminjaskrá. s.s. Skólavörðu. Þorláksbúð. Þorláksbrunn og Þorlákssæti (2).,J9XTGM4RNB
64.126022,-20.524431,Skálholtsskóli,byggingalist,Skálholtsskóli í Skálholti var hannaður af Manfreð Vilhjálmssyni og Þorvaldi S. Þorvaldssyni og byggður á árunum 1070 - 1974. Á öldum áður hafði dómkirkjan í Skálholti gnæft yfir þyrpingu lítilla húsa og arkitektunum þótti við hæfi að aðlaga skólahúsin fyrri tíðar þorpsmynd staðarins. Þannig er skólabyggingunni skipt niður í minni hús af mismunandi stærð. Húsin er tengd saman af gangi sem fylgir halla landsins. en stefna hans breytist við hvert hús. Gluggar á byggingunni eru frekar litlir og átti birtan að minna á klaustur fyrri alda. fyrir utan stóra glugga sem snúa að kirkjunni sjálfri.,94NL31JUYH
66.136848,-18.314367,Skálmarbjarg,fjörur,Skálmarbjarg er á Látraströnd við austanverðan Eyjafjörð. Um er að ræða 80 metra háa klettahamra. Sagt er að þar hafi áður verið mikið fuglalíf en í dag er þar ekki neinn fugl (1). Bjargið kemur fyrir í þjóðsögum þar sem segir frá illgjörnum bergrisa (1.2).,21LA3E7DN6
65.518105,-23.822948,Skápadalur í botni Patreksfjarðar,fjörur. minnismerki,"Í fjörunni í Skápadal innst í Patreksfirði eru minjar elsta stálskips Íslendinga sem enn er til og ber nafnið Garðar BA. Ekki var um strand að ræða heldur kom eigandi skipsins honum þar fyrir í stað þess að sökkva því eins og þá tíðkaðist þegar hætt var notkun þeirra. Grafnar voru rennur í fjöruna og skipinu rennt upp í hana á flóði til hinstu hvílu 1981. „Garðar var smíðaður árið 1912 og átti því að baki langan og farsælan feril á fiskveiðum við Íslandsstrendur.“ 

Skrokkur Garðars BA er þó við það ryðga í sundur.",FTLPR8V15M
66.012299,-14.90004,Skeggjastaðakirkja,kirkjur,„Skeggjastaðakirkju er fyrst getið í kirknaskrá Páls biskups Jónssonar frá því um 1200. Skeggjastaðakirkja er í Skeggjastaðaprestakalli í Múlaprófastsdæmi. Skeggjastaðir eru bær. kirkjustaður og prestssetur við Bakkafjörð á Langanesströnd. Kirkjan. sem nú stendur. er úr timbri. Skeggjastaðakirkja var byggð árið 1845 og er elst kirkna á Austurlandi eða 160 ára. Sr. Hóseas Árnason sem var prestur á Skeggjastöðum1839-1859 stóð fyrir byggingu kirkjunnar. Talið er. að Ólafur Briem timburmeistari á Grund í Eyjafirði hafi teiknað kirkjuna. en yfirsmiður var Guðjón Jónsson. snikkari á Akureyri. Kirkjan er úr rekaviði sem fluttur var frá Skálum á Langanesi. Hún tekur u.þ.b. 100 manns í sæti.“,7VAH6583KG
